"date","starts","streams","listeners","followers"
"2022-01-29","0","0","0","0"
"2022-01-30","0","0","0","0"
"2022-01-31","0","0","0","0"
"2022-02-01","0","0","0","0"
"2022-02-02","0","0","0","0"
"2022-02-03","0","0","0","0"
"2022-02-04","0","0","0","0"
"2022-02-05","0","0","0","0"
"2022-02-06","0","0","0","0"
"2022-02-07","0","0","0","0"
"2022-02-08","0","0","0","0"
"2022-02-09","0","0","0","0"
"2022-02-10","0","0","0","0"
"2022-02-11","0","0","0","0"
"2022-02-12","0","0","0","0"
"2022-02-13","0","0","0","0"
"2022-02-14","0","0","0","0"
"2022-02-15","0","0","0","0"
"2022-02-16","0","0","0","0"
"2022-02-17","0","0","0","0"
"2022-02-18","0","0","0","0"
"2022-02-19","0","0","0","0"
"2022-02-20","0","0","0","0"
"2022-02-21","0","0","0","0"
"2022-02-22","0","0","0","0"
"2022-02-23","0","0","0","0"
"2022-02-24","0","0","0","0"
"2022-02-25","0","0","0","0"
"2022-02-26","0","0","0","0"
"2022-02-27","0","0","0","0"
"2022-02-28","0","0","0","0"
"2022-03-01","0","0","0","0"
"2022-03-02","0","0","0","0"
"2022-03-03","0","0","0","0"
"2022-03-04","0","0","0","0"
"2022-03-05","0","0","0","0"
"2022-03-06","0","0","0","0"
"2022-03-07","0","0","0","0"
"2022-03-08","0","0","0","0"
"2022-03-09","0","0","0","0"
"2022-03-10","0","0","0","0"
"2022-03-11","0","0","0","0"
"2022-03-12","0","0","0","0"
"2022-03-13","0","0","0","0"
"2022-03-14","0","0","0","0"
"2022-03-15","0","0","0","0"
"2022-03-16","0","0","0","0"
"2022-03-17","0","0","0","0"
"2022-03-18","0","0","0","0"
"2022-03-19","0","0","0","0"
"2022-03-20","0","0","0","0"
"2022-03-21","0","0","0","0"
"2022-03-22","0","0","0","0"
"2022-03-23","0","0","0","0"
"2022-03-24","0","0","0","0"
"2022-03-25","0","0","0","0"
"2022-03-26","0","0","0","0"
"2022-03-27","0","0","0","0"
"2022-03-28","0","0","0","0"
"2022-03-29","0","0","0","0"
"2022-03-30","0","0","0","0"
"2022-03-31","0","0","0","0"
"2022-04-01","0","0","0","0"
"2022-04-02","0","0","0","0"
"2022-04-03","0","0","0","0"
"2022-04-04","0","0","0","0"
"2022-04-05","0","0","0","0"
"2022-04-06","0","0","0","0"
"2022-04-07","0","0","0","0"
"2022-04-08","0","0","0","0"
"2022-04-09","0","0","0","0"
"2022-04-10","0","0","0","0"
"2022-04-11","0","0","0","0"
"2022-04-12","0","0","0","0"
"2022-04-13","0","0","0","0"
"2022-04-14","0","0","0","0"
"2022-04-15","0","0","0","0"
"2022-04-16","0","0","0","0"
"2022-04-17","0","0","0","0"
"2022-04-18","0","0","0","0"
"2022-04-19","0","0","0","0"
"2022-04-20","0","0","0","0"
"2022-04-21","0","0","0","0"
"2022-04-22","0","0","0","0"
"2022-04-23","0","0","0","0"
"2022-04-24","0","0","0","0"
"2022-04-25","0","0","0","0"
"2022-04-26","0","0","0","0"
"2022-04-27","0","0","0","0"
"2022-04-28","0","0","0","0"
"2022-04-29","0","0","0","0"
"2022-04-30","0","0","0","0"
"2022-05-01","0","0","0","0"
"2022-05-02","0","0","0","0"
"2022-05-03","0","0","0","0"
"2022-05-04","0","0","0","0"
"2022-05-05","0","0","0","0"
"2022-05-06","0","0","0","0"
"2022-05-07","0","0","0","0"
"2022-05-08","0","0","0","0"
"2022-05-09","0","0","0","0"
"2022-05-10","0","0","0","0"
"2022-05-11","0","0","0","0"
"2022-05-12","0","0","0","0"
"2022-05-13","0","0","0","0"
"2022-05-14","0","0","0","0"
"2022-05-15","0","0","0","0"
"2022-05-16","0","0","0","0"
"2022-05-17","0","0","0","0"
"2022-05-18","0","0","0","0"
"2022-05-19","0","0","0","0"
"2022-05-20","0","0","0","0"
"2022-05-21","0","0","0","0"
"2022-05-22","0","0","0","0"
"2022-05-23","0","0","0","0"
"2022-05-24","0","0","0","0"
"2022-05-25","0","0","0","0"
"2022-05-26","0","0","0","0"
"2022-05-27","0","0","0","0"
"2022-05-28","0","0","0","0"
"2022-05-29","0","0","0","0"
"2022-05-30","0","0","0","0"
"2022-05-31","0","0","0","0"
"2022-06-01","0","0","0","0"
"2022-06-02","0","0","0","0"
"2022-06-03","0","0","0","0"
"2022-06-04","0","0","0","0"
"2022-06-05","0","0","0","0"
"2022-06-06","0","0","0","0"
"2022-06-07","0","0","0","0"
"2022-06-08","0","0","0","0"
"2022-06-09","0","0","0","0"
"2022-06-10","0","0","0","0"
"2022-06-11","0","0","0","0"
"2022-06-12","0","0","0","0"
"2022-06-13","0","0","0","0"
"2022-06-14","0","0","0","0"
"2022-06-15","0","0","0","0"
"2022-06-16","0","0","0","0"
"2022-06-17","0","0","0","0"
"2022-06-18","0","0","0","0"
"2022-06-19","0","0","0","0"
"2022-06-20","0","0","0","0"
"2022-06-21","0","0","0","0"
"2022-06-22","0","0","0","0"
"2022-06-23","0","0","0","1"
"2022-06-24","4","0","3","3"
"2022-06-25","0","0","0","3"
"2022-06-26","1","0","1","3"
"2022-06-27","6","4","4","11"
"2022-06-28","25","16","18","17"
"2022-06-29","18","14","14","20"
"2022-06-30","11","6","9","24"
"2022-07-01","7","3","5","26"
"2022-07-02","3","1","3","26"
"2022-07-03","1","1","1","27"
"2022-07-04","3","3","3","27"
"2022-07-05","7","5","7","29"
"2022-07-06","9","6","5","29"
"2022-07-07","10","6","5","31"
"2022-07-08","5","5","4","31"
"2022-07-09","4","3","3","31"
"2022-07-10","2","1","2","32"
"2022-07-11","10","10","6","34"
"2022-07-12","7","5","6","35"
"2022-07-13","3","2","2","36"
"2022-07-14","11","2","4","36"
"2022-07-15","4","1","2","38"
"2022-07-16","6","5","2","39"
"2022-07-17","2","1","2","41"
"2022-07-18","3","1","3","42"
"2022-07-19","1","0","1","43"
"2022-07-20","2","2","1","44"
"2022-07-21","5","3","3","44"
"2022-07-22","2","2","2","45"
"2022-07-23","8","6","5","46"
"2022-07-24","3","2","2","46"
"2022-07-25","4","2","3","48"
"2022-07-26","12","10","8","48"
"2022-07-27","10","5","7","48"
"2022-07-28","8","4","5","50"
"2022-07-29","5","4","2","50"
"2022-07-30","6","3","2","50"
"2022-07-31","3","2","2","50"
"2022-08-01","5","4","3","51"
"2022-08-02","1","0","1","51"
"2022-08-03","4","0","2","51"
"2022-08-04","14","7","9","54"
"2022-08-05","8","5","7","54"
"2022-08-06","2","2","1","54"
"2022-08-07","4","3","2","54"
"2022-08-08","1","1","1","55"
"2022-08-09","11","6","8","55"
"2022-08-10","2","2","2","55"
"2022-08-11","4","2","3","55"
"2022-08-12","1","1","1","55"
"2022-08-13","3","0","3","55"
"2022-08-14","1","1","1","55"
"2022-08-15","4","2","4","55"
"2022-08-16","20","10","11","57"
"2022-08-17","23","13","12","60"
"2022-08-18","13","12","6","62"
"2022-08-19","9","8","6","62"
"2022-08-20","1","0","1","62"
"2022-08-21","3","2","2","62"
"2022-08-22","14","7","5","62"
"2022-08-23","6","6","5","62"
"2022-08-24","7","7","5","62"
"2022-08-25","17","12","9","62"
"2022-08-26","2","1","2","62"
"2022-08-27","3","2","2","62"
"2022-08-28","3","2","1","62"
"2022-08-29","7","4","7","62"
"2022-08-30","10","8","6","63"
"2022-08-31","4","4","3","63"
"2022-09-01","8","6","4","64"
"2022-09-02","8","5","4","64"
"2022-09-03","2","2","1","65"
"2022-09-04","1","0","1","65"
"2022-09-05","19","12","12","67"
"2022-09-06","7","4","2","68"
"2022-09-07","2","1","2","69"
"2022-09-08","10","8","3","69"
"2022-09-09","5","4","3","69"
"2022-09-10","4","2","3","70"
"2022-09-11","3","1","3","71"
"2022-09-12","15","9","9","71"
"2022-09-13","9","8","5","71"
"2022-09-14","3","2","2","71"
"2022-09-15","7","2","5","71"
"2022-09-16","3","3","3","72"
"2022-09-17","23","9","4","71"
"2022-09-18","3","2","2","71"
"2022-09-19","10","9","8","71"
"2022-09-20","11","11","9","71"
"2022-09-21","12","8","6","72"
"2022-09-22","13","9","8","74"
"2022-09-23","19","18","2","76"
"2022-09-24","11","9","3","76"
"2022-09-25","2","2","2","76"
"2022-09-26","0","0","0","76"
"2022-09-27","9","7","5","78"
"2022-09-28","10","8","6","79"
"2022-09-29","5","5","4","82"
"2022-09-30","6","4","3","82"
"2022-10-01","3","2","2","82"
"2022-10-02","1","1","1","82"
"2022-10-03","5","5","3","82"
"2022-10-04","10","6","6","83"
"2022-10-05","5","4","3","84"
"2022-10-06","7","5","4","84"
"2022-10-07","3","2","3","84"
"2022-10-08","0","0","0","84"
"2022-10-09","3","3","3","84"
"2022-10-10","1","0","1","84"
"2022-10-11","13","10","8","84"
"2022-10-12","2","2","2","84"
"2022-10-13","2","1","1","85"
"2022-10-14","0","0","0","86"
"2022-10-15","4","3","2","86"
"2022-10-16","8","3","2","86"
"2022-10-17","15","10","8","86"
"2022-10-18","20","12","7","89"
"2022-10-19","12","8","7","89"
"2022-10-20","3","3","3","90"
"2022-10-21","2","2","2","90"
"2022-10-22","2","2","1","90"
"2022-10-23","3","3","1","90"
"2022-10-24","3","1","2","90"
"2022-10-25","11","4","4","92"
"2022-10-26","8","5","6","92"
"2022-10-27","2","1","2","93"
"2022-10-28","6","5","5","96"
"2022-10-29","1","0","1","96"
"2022-10-30","0","0","0","97"
"2022-10-31","9","6","5","99"
"2022-11-01","1","1","1","99"
"2022-11-02","0","0","0","100"
"2022-11-03","10","5","5","100"
"2022-11-04","12","5","5","102"
"2022-11-05","5","3","3","102"
"2022-11-06","0","0","0","102"
"2022-11-07","4","2","3","102"
"2022-11-08","7","6","4","102"
"2022-11-09","17","15","6","103"
"2022-11-10","2","1","2","103"
"2022-11-11","2","1","2","104"
"2022-11-12","3","3","1","104"
"2022-11-13","0","0","0","104"
"2022-11-14","2","2","2","104"
"2022-11-15","7","5","5","104"
"2022-11-16","9","8","3","104"
"2022-11-17","9","6","7","106"
"2022-11-18","5","2","4","107"
"2022-11-19","5","4","2","107"
"2022-11-20","5","3","2","108"
"2022-11-21","5","4","3","108"
"2022-11-22","2","2","2","108"
"2022-11-23","0","0","0","110"
"2022-11-24","2","1","1","111"
"2022-11-25","0","0","0","111"
"2022-11-26","0","0","0","111"
"2022-11-27","1","0","1","111"
"2022-11-28","0","0","0","111"
"2022-11-29","15","13","10","115"
"2022-11-30","7","5","5","116"
"2022-12-01","2","2","1","117"
"2022-12-02","8","6","5","117"
"2022-12-03","3","2","2","117"
"2022-12-04","1","1","1","117"
"2022-12-05","2","1","2","117"
"2022-12-06","4","4","3","119"
"2022-12-07","21","12","10","120"
"2022-12-08","10","8","5","120"
"2022-12-09","4","3","4","120"
"2022-12-10","3","1","2","120"
"2022-12-11","5","3","4","120"
"2022-12-12","15","9","7","121"
"2022-12-13","13","12","9","122"
"2022-12-14","9","6","6","123"
"2022-12-15","15","11","7","124"
"2022-12-16","9","3","8","125"
"2022-12-17","3","3","3","125"
"2022-12-18","3","3","2","125"
"2022-12-19","4","3","4","125"
"2022-12-20","3","2","3","125"
"2022-12-21","10","8","4","126"
"2022-12-22","14","12","4","126"
"2022-12-23","3","3","3","126"
"2022-12-24","3","1","2","127"
"2022-12-25","1","1","1","127"
"2022-12-26","4","3","2","127"
"2022-12-27","8","5","5","127"
"2022-12-28","8","4","6","127"
"2022-12-29","4","1","3","127"
"2022-12-30","7","2","2","128"
"2022-12-31","1","1","1","128"
"2023-01-01","0","0","0","128"
"2023-01-02","6","4","5","128"
"2023-01-03","5","3","3","128"
"2023-01-04","6","5","4","129"
"2023-01-05","8","4","2","130"
"2023-01-06","5","4","3","130"
"2023-01-07","2","2","2","131"
"2023-01-08","3","2","3","133"
"2023-01-09","4","3","2","133"
"2023-01-10","6","4","4","133"
"2023-01-11","1","1","1","133"
"2023-01-12","8","6","4","133"
"2023-01-13","3","2","3","133"
"2023-01-14","0","0","0","133"
"2023-01-15","2","1","2","133"
"2023-01-16","10","7","7","133"
"2023-01-17","7","6","5","133"
"2023-01-18","6","5","4","133"
"2023-01-19","6","1","4","134"
"2023-01-20","7","2","4","135"
"2023-01-21","5","2","4","135"
"2023-01-22","5","3","3","135"
"2023-01-23","2","1","2","135"
"2023-01-24","5","4","4","135"
"2023-01-25","7","4","5","135"
"2023-01-26","15","9","6","142"
"2023-01-27","14","7","7","145"
"2023-01-28","0","0","0","145"
"2023-01-29","1","1","1","145"
"2023-01-30","8","3","6","146"
"2023-01-31","8","5","6","146"
"2023-02-01","20","19","6","146"
"2023-02-02","19","15","5","146"
"2023-02-03","4","3","2","147"
"2023-02-04","6","2","4","148"
"2023-02-05","1","1","1","149"
"2023-02-06","1","0","1","149"
"2023-02-07","11","2","8","149"
"2023-02-08","22","13","15","149"
"2023-02-09","4","4","4","149"
"2023-02-10","23","11","7","150"
"2023-02-11","0","0","0","151"
"2023-02-12","2","1","2","152"
"2023-02-13","5","1","4","152"
"2023-02-14","6","3","6","153"
"2023-02-15","11","7","6","153"
"2023-02-16","8","3","5","155"
"2023-02-17","2","1","2","155"
"2023-02-18","4","1","2","155"
"2023-02-19","1","1","1","156"
"2023-02-20","2","2","2","156"
"2023-02-21","4","3","2","156"
"2023-02-22","5","4","3","156"
"2023-02-23","2","2","2","156"
"2023-02-24","6","3","2","157"
"2023-02-25","3","3","3","157"
"2023-02-26","5","4","3","157"
"2023-02-27","2","1","2","156"
"2023-02-28","8","5","5","156"
"2023-03-01","43","23","4","157"
"2023-03-02","0","0","0","157"
"2023-03-03","3","2","2","157"
"2023-03-04","2","1","1","156"
"2023-03-05","5","3","1","156"
"2023-03-06","10","4","4","156"
"2023-03-07","5","3","2","156"
"2023-03-08","9","7","6","156"
"2023-03-09","2","1","2","156"
"2023-03-10","0","0","0","157"
"2023-03-11","8","6","3","157"
"2023-03-12","3","3","1","157"
"2023-03-13","4","3","2","157"
"2023-03-14","3","2","3","157"
"2023-03-15","0","0","0","158"
"2023-03-16","0","0","0","158"
"2023-03-17","3","2","3","158"
"2023-03-18","6","4","2","158"
"2023-03-19","2","2","1","158"
"2023-03-20","6","4","3","158"
"2023-03-21","6","4","2","158"
"2023-03-22","6","3","4","159"
"2023-03-23","2","1","1","159"
"2023-03-24","1","0","1","159"
"2023-03-25","4","2","2","159"
"2023-03-26","0","0","0","159"
"2023-03-27","0","0","0","159"
"2023-03-28","3","3","3","160"
"2023-03-29","6","5","3","160"
"2023-03-30","4","2","3","160"
"2023-03-31","3","3","3","160"
"2023-04-01","1","1","1","160"
"2023-04-02","0","0","0","160"
"2023-04-03","4","1","2","160"
"2023-04-04","2","1","1","160"
"2023-04-05","4","2","2","162"
"2023-04-06","2","1","2","162"
"2023-04-07","1","1","1","161"
"2023-04-08","0","0","0","161"
"2023-04-09","2","1","2","161"
"2023-04-10","6","3","4","162"
"2023-04-11","0","0","0","162"
"2023-04-12","4","1","2","162"
"2023-04-13","3","1","3","162"
"2023-04-14","2","0","1","162"
"2023-04-15","1","0","1","162"
"2023-04-16","1","0","1","162"
"2023-04-17","0","0","0","162"
"2023-04-18","1","1","1","162"
"2023-04-19","0","0","0","162"
"2023-04-20","1","0","1","164"
"2023-04-21","2","1","2","166"
"2023-04-22","2","1","2","166"
"2023-04-23","1","1","1","166"
"2023-04-24","2","2","2","166"
"2023-04-25","0","0","0","166"
"2023-04-26","4","1","3","166"
"2023-04-27","2","1","2","166"
"2023-04-28","0","0","0","166"
"2023-04-29","0","0","0","166"
"2023-04-30","0","0","0","166"
"2023-05-01","0","0","0","166"
"2023-05-02","3","3","2","167"
"2023-05-03","1","0","1","167"
"2023-05-04","1","1","1","167"
"2023-05-05","0","0","0","167"
"2023-05-06","3","2","2","168"
"2023-05-07","0","0","0","168"
"2023-05-08","3","1","2","169"
"2023-05-09","8","6","2","169"
"2023-05-10","1","0","1","171"
"2023-05-11","6","1","4","171"
"2023-05-12","11","10","3","170"
"2023-05-13","5","2","3","170"
"2023-05-14","1","0","1","170"
"2023-05-15","5","4","3","170"
"2023-05-16","5","4","5","170"
"2023-05-17","2","0","1","170"
"2023-05-18","0","0","0","170"
"2023-05-19","1","0","1","170"
"2023-05-20","0","0","0","170"
"2023-05-21","0","0","0","170"
"2023-05-22","3","2","1","170"
"2023-05-23","2","1","1","170"
"2023-05-24","0","0","0","170"
"2023-05-25","3","1","1","170"
"2023-05-26","1","0","1","170"
"2023-05-27","2","0","2","170"
"2023-05-28","1","1","1","170"
"2023-05-29","2","2","1","170"
"2023-05-30","1","1","1","170"
"2023-05-31","0","0","0","170"
"2023-06-01","4","1","2","170"
"2023-06-02","0","0","0","170"
"2023-06-03","0","0","0","170"
"2023-06-04","0","0","0","170"
"2023-06-05","1","1","1","170"
"2023-06-06","3","1","2","171"
"2023-06-07","1","1","1","171"
"2023-06-08","0","0","0","171"
"2023-06-09","3","1","2","171"
"2023-06-10","3","3","1","171"
"2023-06-11","0","0","0","170"
"2023-06-12","5","5","2","172"
"2023-06-13","2","2","2","172"
"2023-06-14","4","2","2","171"
"2023-06-15","2","2","2","172"
"2023-06-16","0","0","0","173"
"2023-06-17","1","1","1","173"
"2023-06-18","3","2","1","174"
"2023-06-19","1","0","1","174"
"2023-06-20","0","0","0","174"
"2023-06-21","4","4","2","174"
"2023-06-22","0","0","0","174"
"2023-06-23","2","0","2","174"
"2023-06-24","1","0","1","174"
"2023-06-25","0","0","0","174"
"2023-06-26","0","0","0","174"
"2023-06-27","1","0","1","175"
"2023-06-28","0","0","0","175"
"2023-06-29","5","4","2","175"
"2023-06-30","0","0","0","175"
"2023-07-01","1","0","1","175"
"2023-07-02","1","0","1","175"
"2023-07-03","0","0","0","175"
"2023-07-04","0","0","0","175"
"2023-07-05","2","0","1","176"
"2023-07-06","1","1","1","177"
"2023-07-07","0","0","0","177"
"2023-07-08","0","0","0","177"
"2023-07-09","0","0","0","177"
"2023-07-10","0","0","0","177"
"2023-07-11","1","1","1","177"
"2023-07-12","0","0","0","177"
"2023-07-13","0","0","0","177"
"2023-07-14","3","3","3","177"
"2023-07-15","1","0","1","177"
"2023-07-16","1","1","1","177"
"2023-07-17","2","2","2","177"
"2023-07-18","0","0","0","177"
"2023-07-19","2","1","2","178"
"2023-07-20","1","1","1","178"
"2023-07-21","0","0","0","178"
"2023-07-22","0","0","0","178"
"2023-07-23","0","0","0","178"
"2023-07-24","0","0","0","178"
"2023-07-25","0","0","0","178"
"2023-07-26","3","2","1","178"
"2023-07-27","0","0","0","178"
"2023-07-28","0","0","0","179"
"2023-07-29","0","0","0","179"
"2023-07-30","2","2","2","179"
"2023-07-31","4","3","1","180"
"2023-08-01","1","1","1","180"
"2023-08-02","3","2","2","180"
"2023-08-03","1","1","1","180"
"2023-08-04","1","1","1","180"
"2023-08-05","0","0","0","180"
"2023-08-06","1","0","1","180"
"2023-08-07","0","0","0","180"
"2023-08-08","1","1","1","180"
"2023-08-09","4","2","3","180"
"2023-08-10","0","0","0","180"
"2023-08-11","2","2","2","181"
"2023-08-12","4","4","1","181"
"2023-08-13","4","2","1","181"
"2023-08-14","15","9","3","183"
"2023-08-15","20","15","12","184"
"2023-08-16","6","4","6","185"
"2023-08-17","8","4","7","185"
"2023-08-18","9","6","5","185"
"2023-08-19","4","2","4","185"
"2023-08-20","2","1","2","186"
"2023-08-21","2","1","2","187"
"2023-08-22","9","6","5","187"
"2023-08-23","8","5","5","187"
"2023-08-24","5","2","3","187"
"2023-08-25","8","6","5","188"
"2023-08-26","4","1","2","189"
"2023-08-27","2","0","1","189"
"2023-08-28","7","2","4","190"
"2023-08-29","3","3","2","190"
"2023-08-30","5","3","4","192"
"2023-08-31","4","3","3","192"
"2023-09-01","4","3","2","192"
"2023-09-02","1","0","1","192"
"2023-09-03","0","0","0","192"
"2023-09-04","1","0","1","192"
"2023-09-05","6","4","5","194"
"2023-09-06","4","4","4","194"
"2023-09-07","0","0","0","195"
"2023-09-08","0","0","0","195"
"2023-09-09","0","0","0","195"
"2023-09-10","0","0","0","195"
"2023-09-11","1","1","1","195"
"2023-09-12","10","6","6","196"
"2023-09-13","6","4","4","197"
"2023-09-14","12","8","4","197"
"2023-09-15","23","23","2","197"
"2023-09-16","2","0","2","197"
"2023-09-17","2","1","2","197"
"2023-09-18","6","4","5","197"
"2023-09-19","5","3","4","197"
"2023-09-20","3","3","3","197"
"2023-09-21","2","2","2","197"
"2023-09-22","1","0","1","197"
"2023-09-23","1","0","1","197"
"2023-09-24","0","0","0","198"
"2023-09-25","2","0","2","198"
"2023-09-26","20","17","14","201"
"2023-09-27","11","4","9","201"
"2023-09-28","9","4","6","202"
"2023-09-29","5","4","3","202"
"2023-09-30","1","0","1","202"
"2023-10-01","3","2","3","202"
"2023-10-02","0","0","0","202"
"2023-10-03","10","7","6","203"
"2023-10-04","16","6","7","203"
"2023-10-05","6","2","5","203"
"2023-10-06","0","0","0","203"
"2023-10-07","4","3","3","205"
"2023-10-08","13","6","7","205"
"2023-10-09","4","4","3","205"
"2023-10-10","9","6","8","206"
"2023-10-11","4","1","4","206"
"2023-10-12","1","0","1","206"
"2023-10-13","7","5","5","206"
"2023-10-14","3","3","2","206"
"2023-10-15","3","1","2","206"
"2023-10-16","5","3","4","206"
"2023-10-17","13","6","10","206"
"2023-10-18","2","1","2","209"
"2023-10-19","1","1","1","209"
"2023-10-20","3","3","2","209"
"2023-10-21","0","0","0","209"
"2023-10-22","0","0","0","209"
"2023-10-23","8","6","4","210"
"2023-10-24","29","17","6","211"
"2023-10-25","0","0","0","212"
"2023-10-26","9","7","7","211"
"2023-10-27","2","1","2","211"
"2023-10-28","1","1","1","211"
"2023-10-29","0","0","0","211"
"2023-10-30","0","0","0","212"
"2023-10-31","8","5","3","213"
"2023-11-01","5","3","5","214"
"2023-11-02","1","1","1","214"
"2023-11-03","6","5","3","214"
"2023-11-04","3","3","3","214"
"2023-11-05","5","3","3","215"
"2023-11-06","13","9","11","215"
"2023-11-07","1","0","1","215"
"2023-11-08","6","2","3","216"
"2023-11-09","4","2","3","216"
"2023-11-10","7","3","4","217"
"2023-11-11","2","2","2","217"
"2023-11-12","1","1","1","217"
"2023-11-13","3","3","2","217"
"2023-11-14","8","6","6","218"
"2023-11-15","6","5","6","218"
"2023-11-16","10","8","5","219"
"2023-11-17","5","3","3","220"
"2023-11-18","5","5","2","220"
"2023-11-19","0","0","0","220"
"2023-11-20","1","1","1","220"
"2023-11-21","6","5","4","221"
"2023-11-22","11","7","4","221"
"2023-11-23","0","0","0","222"
"2023-11-24","2","2","1","222"
"2023-11-25","1","1","1","222"
"2023-11-26","2","0","1","222"
"2023-11-27","1","1","1","222"
"2023-11-28","3","2","3","222"
"2023-11-29","7","1","4","222"
"2023-11-30","6","3","5","222"
"2023-12-01","0","0","0","222"
"2023-12-02","3","2","3","222"
"2023-12-03","0","0","0","222"
"2023-12-04","3","1","2","222"
"2023-12-05","4","2","4","222"
"2023-12-06","6","5","6","222"
"2023-12-07","4","3","4","223"
"2023-12-08","3","2","2","223"
"2023-12-09","15","4","6","223"
"2023-12-10","4","3","4","223"
"2023-12-11","13","10","9","223"
"2023-12-12","6","6","5","223"
"2023-12-13","16","9","7","223"
"2023-12-14","6","4","5","223"
"2023-12-15","9","6","5","224"
"2023-12-16","1","0","1","225"
"2023-12-17","0","0","0","225"
"2023-12-18","9","7","5","228"
"2023-12-19","11","8","8","228"
"2023-12-20","4","4","2","228"
"2023-12-21","24","22","8","229"
"2023-12-22","7","6","3","229"
"2023-12-23","0","0","0","231"
"2023-12-24","2","0","1","232"
"2023-12-25","1","1","1","232"
"2023-12-26","2","2","1","232"
"2023-12-27","9","8","6","233"
"2023-12-28","11","8","3","233"
"2023-12-29","2","1","2","233"
"2023-12-30","1","1","1","233"
"2023-12-31","4","3","4","233"
"2024-01-01","4","4","3","233"
"2024-01-02","5","3","4","234"
"2024-01-03","13","9","11","235"
"2024-01-04","5","4","5","236"
"2024-01-05","14","4","7","236"
"2024-01-06","13","9","10","237"
"2024-01-07","6","4","6","237"
"2024-01-08","6","4","6","238"
"2024-01-09","9","8","6","240"
"2024-01-10","2","1","1","240"
"2024-01-11","5","4","5","241"
"2024-01-12","19","11","7","241"
"2024-01-13","7","5","7","242"
"2024-01-14","9","5","4","242"
"2024-01-15","4","1","4","243"
"2024-01-16","12","9","8","242"
"2024-01-17","69","44","30","251"
"2024-01-18","42","33","20","256"
"2024-01-19","15","9","12","256"
"2024-01-20","36","25","21","263"
"2024-01-21","24","15","13","263"
"2024-01-22","26","21","11","265"
"2024-01-23","17","9","14","265"
"2024-01-24","17","9","12","267"
"2024-01-25","9","4","5","268"
"2024-01-26","12","7","10","268"
"2024-01-27","3","3","3","268"
"2024-01-28","9","2","3","268"
"2024-01-29","17","8","7","268"
"2024-01-30","19","17","16","269"
"2024-01-31","25","15","16","270"
"2024-02-01","7","4","7","270"
"2024-02-02","16","10","11","270"
"2024-02-03","9","6","8","270"
"2024-02-04","0","0","0","270"
"2024-02-05","14","8","11","272"
"2024-02-06","20","13","14","273"
"2024-02-07","9","4","8","274"
"2024-02-08","11","11","7","274"
"2024-02-09","7","5","5","274"
"2024-02-10","2","2","2","274"
"2024-02-11","9","7","4","277"
"2024-02-12","10","8","6","278"
"2024-02-13","7","4","6","281"
"2024-02-14","14","7","11","283"
"2024-02-15","12","7","8","283"
"2024-02-16","12","9","9","284"
"2024-02-17","10","6","5","285"
"2024-02-18","5","4","5","285"
"2024-02-19","34","19","17","285"
"2024-02-20","31","21","16","286"
"2024-02-21","13","6","12","287"
"2024-02-22","11","6","8","287"
"2024-02-23","17","11","11","290"
"2024-02-24","13","9","7","291"
"2024-02-25","7","4","4","291"
"2024-02-26","18","11","7","291"
"2024-02-27","16","11","8","291"
"2024-02-28","17","12","11","292"
"2024-02-29","19","13","10","292"
"2024-03-01","7","7","5","295"
"2024-03-02","10","6","6","295"
"2024-03-03","8","5","5","297"
"2024-03-04","11","8","7","298"
"2024-03-05","20","15","11","298"
"2024-03-06","24","17","18","298"
"2024-03-07","11","7","10","299"
"2024-03-08","13","9","11","304"
"2024-03-09","11","6","9","304"
"2024-03-10","6","4","4","304"
"2024-03-11","16","10","7","304"
"2024-03-12","8","5","6","305"
"2024-03-13","5","3","5","305"
"2024-03-14","15","10","12","307"
"2024-03-15","14","4","6","308"
"2024-03-16","15","12","6","308"
"2024-03-17","3","2","3","308"
"2024-03-18","8","3","6","308"
"2024-03-19","10","8","5","309"
"2024-03-20","19","12","13","310"
"2024-03-21","14","8","9","310"
"2024-03-22","11","5","8","312"
"2024-03-23","9","4","6","312"
"2024-03-24","12","9","9","313"
"2024-03-25","18","9","12","313"
"2024-03-26","14","11","14","312"
"2024-03-27","24","13","12","313"
"2024-03-28","4","2","4","313"
"2024-03-29","4","2","2","314"
"2024-03-30","7","6","6","313"
"2024-03-31","2","2","2","313"
"2024-04-01","26","20","13","314"
"2024-04-02","14","10","7","314"
"2024-04-03","7","3","7","313"
"2024-04-04","14","11","10","314"
"2024-04-05","8","7","5","318"
"2024-04-06","3","1","3","318"
"2024-04-07","9","5","4","318"
"2024-04-08","10","4","6","318"
"2024-04-09","10","7","6","318"
"2024-04-10","7","6","7","318"
"2024-04-11","23","18","6","319"
"2024-04-12","3","3","2","320"
"2024-04-13","2","2","2","320"
"2024-04-14","3","3","2","320"
"2024-04-15","6","3","6","320"
"2024-04-16","19","11","12","322"
"2024-04-17","7","5","6","323"
"2024-04-18","11","9","8","323"
"2024-04-19","9","6","7","324"
"2024-04-20","2","2","2","324"
"2024-04-21","1","1","1","324"
"2024-04-22","10","7","7","327"
"2024-04-23","21","17","8","327"
"2024-04-24","16","12","14","327"
"2024-04-25","24","19","12","328"
"2024-04-26","8","4","5","329"
"2024-04-27","7","6","7","331"
"2024-04-28","6","5","4","331"
"2024-04-29","26","19","10","332"
